user_score,publisher,title,critics_reviews_count,release_date,maturity_rating,metascore,platform,link,user_reviews_count,genre,genre_tags,developer
62,Just A Game,Ignite - The Race Begins,9,2011-10-28,NA,59,PC,http://www.metacritic.com/game/pc/ignite---the-race-begins,20,PC Racing Games,Racing,Nemesys
69,Codemasters,DiRT 3,23,2011-05-24,T,86,PC,http://www.metacritic.com/game/pc/dirt-3,346,PC Racing Games,Rally / Offroad,Codemasters
NA,Microids,Master Rallye,5,2002-04-17,E,71,PC,http://www.metacritic.com/game/pc/master-rallye,NA,PC Racing Games,Rally / Offroad,Steel Monkeys
72,Codemasters,F1 2011,10,2011-09-20,E,83,PC,http://www.metacritic.com/game/pc/f1-2011,79,PC Racing Games,Formula One,Codemasters
78,Ubisoft,TrackMania 2 Canyon,37,2011-09-14,E,81,PC,http://www.metacritic.com/game/pc/trackmania-2-canyon,87,PC Racing Games,Racing,Nadeo
NA,Atari,Le Mans 24 Hours,7,2002-06-01,E,60,PC,http://www.metacritic.com/game/pc/le-mans-24-hours,NA,PC Racing Games,Racing,Atari
77,EA Sports,F1 2002,11,2002-06-13,E,88,PC,http://www.metacritic.com/game/pc/f1-2002,25,PC Racing Games,Formula One,EA Sports
69,Ubisoft,Rayman Arena,4,2002-08-31,E,46,PC,http://www.metacritic.com/game/pc/rayman-arena,7,PC Racing Games,On-foot,Ubisoft
76,HD Interactive,Big Scale Racing,7,2002-08-19,E,60,PC,http://www.metacritic.com/game/pc/big-scale-racing,9,PC Racing Games,Arcade,BumbleBeast
85,Atari,Geoff Crammond's Grand Prix 4,14,2002-09-10,E,77,PC,http://www.metacritic.com/game/pc/geoff-crammonds-grand-prix-4,24,PC Racing Games,Formula One,Atari
74,Atari,Dirt Track Racing 2,6,2002-09-01,E,74,PC,http://www.metacritic.com/game/pc/dirt-track-racing-2,8,PC Racing Games,Stock Car,Ratbag
52,Electronic Arts,NASCAR Thunder 2003,9,2002-10-16,E,68,PC,http://www.metacritic.com/game/pc/nascar-thunder-2003,12,PC Racing Games,Stock Car,EA Tiburon
NA,JoWooD Entertainment AG,Michael Schumacher Racing World Kart 2002,5,2002-09-18,E,61,PC,http://www.metacritic.com/game/pc/michael-schumacher-racing-world-kart-2002,NA,PC Racing Games,Kart,Terratools
76,Electronic Arts,Need for Speed: Hot Pursuit 2,11,2002-10-21,E,73,PC,http://www.metacritic.com/game/pc/need-for-speed-hot-pursuit-2,94,PC Racing Games,Arcade,EA Seattle
NA,JoWooD Entertainment AG,Beam Breakers,11,2002-10-21,E,61,PC,http://www.metacritic.com/game/pc/beam-breakers,NA,PC Racing Games,Arcade,Similis
62,Microsoft Game Studios,RalliSport Challenge,14,2002-11-06,E,77,PC,http://www.metacritic.com/game/pc/rallisport-challenge,13,PC Racing Games,Rally / Offroad,Digital Illusions
73,Empire Interactive,Total Immersion Racing,5,2002-11-09,E,66,PC,http://www.metacritic.com/game/pc/total-immersion-racing,6,PC Racing Games,GT / Street,Razorworks Studios
53,Electronic Arts,Drome Racers,6,2002-12-06,E,65,PC,http://www.metacritic.com/game/pc/drome-racers,4,PC Racing Games,Arcade,Attention To Detail
77,Atari,Test Drive,4,2002-12-08,T,61,PC,http://www.metacritic.com/game/pc/test-drive,6,PC Racing Games,Arcade,Pitbull Syndicate
79,Atari,World of Outlaws: Sprint Cars,10,2003-02-11,E,83,PC,http://www.metacritic.com/game/pc/world-of-outlaws-sprint-cars,9,PC Racing Games,Other,Ratbag
85,Sierra Entertainment,NASCAR Racing 2003 Season,18,2003-02-14,E,89,PC,http://www.metacritic.com/game/pc/nascar-racing-2003-season,18,PC Racing Games,Stock Car,Papyrus
80,Electronic Arts,F1 Challenge '99-'02,8,2003-06-24,E,91,PC,http://www.metacritic.com/game/pc/f1-challenge-99-02,38,PC Racing Games,Formula One,Electronic Arts
73,Codemasters,Pro Race Driver,15,2003-04-17,T,74,PC,http://www.metacritic.com/game/pc/pro-race-driver,13,PC Racing Games,Racing,Codemasters
78,THQ,MotoGP 2,5,2003-05-21,E,84,PC,http://www.metacritic.com/game/pc/motogp-2,29,PC Racing Games,Street,Climax Group
33,Empire Interactive,Big Mutha Truckers,5,2003-06-27,T,61,PC,http://www.metacritic.com/game/pc/big-mutha-truckers,19,PC Racing Games,Truck,Eutechnyx
80,Rockstar Games,Midnight Club II,15,2003-06-30,T,81,PC,http://www.metacritic.com/game/pc/midnight-club-ii,41,PC Racing Games,GT / Street,Rockstar San Diego
61,Gotham Games,Starsky & Hutch,11,2003-09-09,T,56,PC,http://www.metacritic.com/game/pc/starsky-hutch,7,PC Racing Games,Racing,Minds-Eye Productions
41,Bethesda Softworks,Star Trek: Legacy,25,2006-12-05,E10+,56,PC,http://www.metacritic.com/game/pc/star-trek-legacy,32,PC Simulation Games,Large Spaceship,Mad Doc Software
NA,Atari,Loco Mania,5,2007-05-08,E,65,PC,http://www.metacritic.com/game/pc/loco-mania,NA,PC Simulation Games,Train,7FX
65,Ubisoft,Silent Hunter: Wolves of the Pacific,22,2007-03-20,T,79,PC,http://www.metacritic.com/game/pc/silent-hunter-wolves-of-the-pacific,33,PC Simulation Games,Submarine,Ubisoft Romania
NA,cdv Software,Tarr Chronicles,12,2007-10-01,T,60,PC,http://www.metacritic.com/game/pc/tarr-chronicles,NA,PC Simulation Games,Small Spaceship,"Akella, Quasar"
59,Dreamcatcher,Spaceforce: Rogue Universe,15,2007-06-05,T,62,PC,http://www.metacritic.com/game/pc/spaceforce-rogue-universe,34,PC Simulation Games,Large Spaceship,Provox Games
69,Electronic Arts,Rail Simulator,13,2008-01-16,E,72,PC,http://www.metacritic.com/game/pc/rail-simulator,24,PC Simulation Games,Train,Kuju Entertainment
77,Microsoft Game Studios,MechWarrior 4: Black Knight Expansion,10,2001-10-31,T,78,PC,http://www.metacritic.com/game/pc/mechwarrior-4-black-knight-expansion,6,PC Simulation Games,Futuristic Combat Sims,Cyberlore Studios
38,DreamCatcher Interactive,Universal Combat,16,2004-02-05,T,54,PC,http://www.metacritic.com/game/pc/universal-combat,22,PC Simulation Games,Large Spaceship,"3000AD, Inc."
78,"Encore Software, Inc.",Echelon: Wind Warriors,6,2004-02-09,T,63,PC,http://www.metacritic.com/game/pc/echelon-wind-warriors,4,PC Simulation Games,Futuristic Jet,Buka Entertainment
65,RailSimulator.com,Railworks 3: Train Simulator 2012,9,2011-09-23,E,67,PC,http://www.metacritic.com/game/pc/railworks-3-train-simulator-2012,52,PC Simulation Games,Train,RailSimulator.com
46,Electronic Arts,The Sims Medieval: Pirates & Nobles,13,2011-08-30,T,67,PC,http://www.metacritic.com/game/pc/the-sims-medieval-pirates-nobles,22,PC Simulation Games,Virtual Life,The Sims Studio
60,Electronic Arts,The Sims Medieval,56,2011-03-22,T,77,PC,http://www.metacritic.com/game/pc/the-sims-medieval,161,PC Simulation Games,Virtual Life,The Sims Studio
65,bitComposer Games,Galaxy On Fire 2 Full HD,7,2012-08-21,NA,63,PC,http://www.metacritic.com/game/pc/galaxy-on-fire-2-full-hd,50,PC Simulation Games,Simulations,Fishlabs
15,Kalypso,Legends of Pegasus,11,2012-08-14,E10+,36,PC,http://www.metacritic.com/game/pc/legends-of-pegasus,110,PC Simulation Games,General,Kalypso
83,Subset Games,FTL: Faster Than Light,42,2012-09-14,NA,84,PC,http://www.metacritic.com/game/pc/ftl-faster-than-light,1127,PC Simulation Games,Small Spaceship,Subset Games
82,SSI,Warlords Battlecry,19,2000-07-09,T,82,PC,http://www.metacritic.com/game/pc/warlords-battlecry,10,PC Strategy Games,General,Strategic Studies Group
80,Sierra Entertainment,Cleopatra: Queen of the Nile,13,2000-07-11,E,77,PC,http://www.metacritic.com/game/pc/cleopatra-queen-of-the-nile,7,PC Strategy Games,Other Strategy Games,BreakAway Games
NA,Activision,Star Trek ConQuest Online,10,2000-07-14,E,63,PC,http://www.metacritic.com/game/pc/star-trek-conquest-online,NA,PC Strategy Games,General,Genetic Anomalies
79,Strategy First,Submarine Titans,16,2000-08-09,E,69,PC,http://www.metacritic.com/game/pc/submarine-titans,23,PC Strategy Games,General,Ellipse Studios
74,Interplay,Star Trek: New Worlds,23,2000-09-07,NA,52,PC,http://www.metacritic.com/game/pc/star-trek-new-worlds,16,PC Strategy Games,Other Strategy Games,14 Degrees East
86,TalonSoft,Metal Fatigue,20,2000-07-31,T,68,PC,http://www.metacritic.com/game/pc/metal-fatigue,28,PC Strategy Games,General,Zono Inc.
72,3DO,Heroes Chronicles: Conquest of the Underworld,7,2000-09-27,E,64,PC,http://www.metacritic.com/game/pc/heroes-chronicles-conquest-of-the-underworld,5,PC Strategy Games,Other Strategy Games,3DO
86,3DO,Heroes Chronicles: Warlords of the Wasteland,7,2000-09-27,E,67,PC,http://www.metacritic.com/game/pc/heroes-chronicles-warlords-of-the-wasteland,5,PC Strategy Games,Other Strategy Games,3DO
74,SSI,Panzer General III: Scorched Earth,17,2000-09-28,E,71,PC,http://www.metacritic.com/game/pc/panzer-general-iii-scorched-earth,11,PC Strategy Games,Other Strategy Games,SSI
90,Atari,RollerCoaster Tycoon: Loopy Landscapes,12,2000-09-30,E,80,PC,http://www.metacritic.com/game/pc/rollercoaster-tycoon-loopy-landscapes,203,PC Strategy Games,Other Strategy Games,Chris Sawyer
58,Simon & Schuster,Amazons & Aliens,8,2000-09-30,T,48,PC,http://www.metacritic.com/game/pc/amazons-aliens,4,PC Strategy Games,General,JoWooD Entertainment AG
89,Sierra Entertainment,Zeus: Master of Olympus,23,2000-10-22,E,87,PC,http://www.metacritic.com/game/pc/zeus-master-of-olympus,53,PC Strategy Games,General,Impressions Games
NA,Atari,Squad Leader,11,2000-10-24,T,46,PC,http://www.metacritic.com/game/pc/squad-leader,NA,PC Strategy Games,General,Random Games Inc.
84,Shrapnel Games,Space Empires: IV,13,2000-11-06,E,79,PC,http://www.metacritic.com/game/pc/space-empires-iv,38,PC Strategy Games,Other Strategy Games,Malfador Machinations
80,Interplay,Starfleet Command Volume II: Empires at War,16,2000-12-13,E,77,PC,http://www.metacritic.com/game/pc/starfleet-command-volume-ii-empires-at-war,5,PC Strategy Games,Other Strategy Games,Taldren
86,SCS Software,Euro Truck Simulator 2,17,2013-01-16,NA,79,PC,http://www.metacritic.com/game/pc/euro-truck-simulator-2,730,PC Simulation Games,General,SCS Software
73,Paradox Interactive,Cities in Motion 2,15,2013-04-02,NA,72,PC,http://www.metacritic.com/game/pc/cities-in-motion-2,129,PC Simulation Games,General,Colossal Order
75,Focus Home Interactive,Farming Simulator 2013,12,2012-10-25,E,65,PC,http://www.metacritic.com/game/pc/farming-simulator-2013,101,PC Simulation Games,General,Giants Software
49,Tale of Tales,Bientot l'ete,12,2013-02-06,NA,62,PC,http://www.metacritic.com/game/pc/bientot-lete,28,PC Simulation Games,General,Tale of Tales
48,Kalypso,Omerta: City of Gangsters,41,2013-02-12,T,54,PC,http://www.metacritic.com/game/pc/omerta-city-of-gangsters,203,PC Simulation Games,General,Kalypso
67,Droqen,Starseed Pilgrim,12,2013-04-16,NA,83,PC,http://www.metacritic.com/game/pc/starseed-pilgrim,30,PC Simulation Games,General,Droqen
60,Bossa Studios,Surgeon Simulator 2013,18,2013-04-19,NA,71,PC,http://www.metacritic.com/game/pc/surgeon-simulator-2013,195,PC Simulation Games,General,Bossa Studios
73,Bohemia Interactive,Arma III,38,2013-03-05,M,74,PC,http://www.metacritic.com/game/pc/arma-iii,682,PC Simulation Games,General,Bohemia Interactive
78,Excalibur Publishing Limited,Euro Truck Simulator 2: Go East,5,2013-09-20,NA,69,PC,http://www.metacritic.com/game/pc/euro-truck-simulator-2-go-east,41,PC Simulation Games,Simulations,SCS Software
60,Bohemia Interactive a.s.,Arma Tactics,5,2013-10-01,NA,47,PC,http://www.metacritic.com/game/pc/arma-tactics,27,PC Simulation Games,General,Bohemia Interactive a.s.
40,Bit Composer,Adventure Park,6,2013-11-08,NA,49,PC,http://www.metacritic.com/game/pc/adventure-park,20,PC Simulation Games,General,B-Alive
64,Positech Games,Redshirt,16,2013-11-13,NA,62,PC,http://www.metacritic.com/game/pc/redshirt,28,PC Simulation Games,General,The Tiniest Shark
50,RailSimulator.com,Train Simulator 2014,6,2013-09-26,E,67,PC,http://www.metacritic.com/game/pc/train-simulator-2014,89,PC Simulation Games,Train,RailSimulator.com
60,Bandai Namco Games,GoD Factory: Wingmen,11,2014-08-29,T,76,PC,http://www.metacritic.com/game/pc/god-factory-wingmen,15,PC Simulation Games,Small Spaceship,Nine Dots Studio
71,PlayWay,Car Mechanic Simulator 2014,6,2014-01-24,NA,61,PC,http://www.metacritic.com/game/pc/car-mechanic-simulator-2014,41,PC Simulation Games,General,"PlayWay, Red Dot Games"
69,Gambitious,Train Fever,18,2014-09-04,NA,69,PC,http://www.metacritic.com/game/pc/train-fever,56,PC Simulation Games,Train,Urban Games
32,Deep Silver,X Rebirth,24,2013-11-15,T,33,PC,http://www.metacritic.com/game/pc/x-rebirth,1290,PC Simulation Games,Large Spaceship,Egosoft
NA,Enlight Software,Virtual Skipper 3,6,2004-10-04,E,71,PC,http://www.metacritic.com/game/pc/virtual-skipper-3,NA,PC Simulation Games,Ship,Nadeo
87,Matrix Games,Starshatter,8,2004-07-01,NA,71,PC,http://www.metacritic.com/game/pc/starshatter,11,PC Simulation Games,Small Spaceship,Destroyer Studios
73,Merscom LLC,Space Interceptor: Project Freedom,12,2004-11-09,T,71,PC,http://www.metacritic.com/game/pc/space-interceptor-project-freedom,4,PC Simulation Games,Large Spaceship,City Interactive
88,Battlefront.com,Dangerous Waters,24,2005-02-22,NA,82,PC,http://www.metacritic.com/game/pc/dangerous-waters,24,PC Simulation Games,Combat Sims,Sonalysts
76,Ubisoft,Silent Hunter III,23,2005-03-15,T,90,PC,http://www.metacritic.com/game/pc/silent-hunter-iii,75,PC Simulation Games,Submarine,Ubisoft
58,"3000AD, Inc.",Universal Combat: A World Apart,5,2005-08-15,T,48,PC,http://www.metacritic.com/game/pc/universal-combat-a-world-apart,9,PC Simulation Games,Large Spaceship,"3000AD, Inc."
NA,Global Star Software,Jetfighter 2015,4,2005-09-08,T,63,PC,http://www.metacritic.com/game/pc/jetfighter-2015,NA,PC Simulation Games,Futuristic Jet,NA
68,Enlight Software,X3: Reunion,32,2005-11-10,T,71,PC,http://www.metacritic.com/game/pc/x3-reunion,293,PC Simulation Games,Small Spaceship,Egosoft
NA,Merscom LLC,Trainz Railroad Simulator 2006,5,2006-02-02,E,65,PC,http://www.metacritic.com/game/pc/trainz-railroad-simulator-2006,NA,PC Simulation Games,Train,Auran
67,Black Bean Games,Iron Warriors: T-72 Tank Command,7,2006-05-24,M,56,PC,http://www.metacritic.com/game/pc/iron-warriors-t-72-tank-command,13,PC Simulation Games,Combat Sims,NA
72,cdv Software,DarkStar One,33,2006-08-14,T,71,PC,http://www.metacritic.com/game/pc/darkstar-one,50,PC Simulation Games,Small Spaceship,Ascaron Entertainment GmbH
64,DreamCatcher Interactive,Ship Simulator 2006,10,2006-08-21,E,59,PC,http://www.metacritic.com/game/pc/ship-simulator-2006,10,PC Simulation Games,Combat Sims,VSTEP
72,SSI,Silent Hunter II,12,2001-11-05,E,71,PC,http://www.metacritic.com/game/pc/silent-hunter-ii,11,PC Simulation Games,Combat Sims,Ultimation Inc.
74,Fishtank Interactive,AquaNox,13,2001-11-19,T,67,PC,http://www.metacritic.com/game/pc/aquanox,19,PC Simulation Games,Futuristic Sub,Massive Development
66,LucasArts,Star Wars: Starfighter,16,2002-01-20,T,71,PC,http://www.metacritic.com/game/pc/star-wars-starfighter,9,PC Simulation Games,Small Spaceship,LucasArts
74,Ubisoft,Destroyer Command,11,2002-02-17,E,51,PC,http://www.metacritic.com/game/pc/destroyer-command,5,PC Simulation Games,Ship,Ultimation Inc.
82,Activision,Star Trek Bridge Commander,24,2002-02-27,E,82,PC,http://www.metacritic.com/game/pc/star-trek-bridge-commander,29,PC Simulation Games,Futuristic Combat Sims,Totally Games
86,Microsoft Game Studios,MechWarrior 4: Mercenaries,19,2002-11-07,T,83,PC,http://www.metacritic.com/game/pc/mechwarrior-4-mercenaries,24,PC Simulation Games,Mech,FASA Studio
77,Activision,Star Trek: Starfleet Command III,18,2002-11-06,E,78,PC,http://www.metacritic.com/game/pc/star-trek-starfleet-command-iii,11,PC Simulation Games,Large Spaceship,Taldren
88,Microsoft Game Studios,Freelancer,39,2003-03-03,T,85,PC,http://www.metacritic.com/game/pc/freelancer,128,PC Simulation Games,Small Spaceship,Digital Anvil
57,DreamCatcher Interactive,Enigma: Rising Tide,13,2003-08-26,T,77,PC,http://www.metacritic.com/game/pc/enigma-rising-tide,15,PC Simulation Games,Ship,Tesseraction Games
81,"Encore Software, Inc.",AquaNox 2: Revelation,13,2003-08-22,M,59,PC,http://www.metacritic.com/game/pc/aquanox-2-revelation,20,PC Simulation Games,Futuristic Sub,Massive Development
76,Oteeva,Trainz Railroad Simulator 2004,11,2003-11-02,E,76,PC,http://www.metacritic.com/game/pc/trainz-railroad-simulator-2004,8,PC Simulation Games,Simulations,Auran
63,Lighthouse Interactive,Ship Simulator 2008,9,2008-01-21,E,62,PC,http://www.metacritic.com/game/pc/ship-simulator-2008,7,PC Simulation Games,Ship,VSTEP
73,Meridian4,Bus Driver,10,2008-05-30,E,61,PC,http://www.metacritic.com/game/pc/bus-driver,22,PC Simulation Games,General,SCS Software
68,Enlight Software,X2: The Threat,27,2003-12-03,T,72,PC,http://www.metacritic.com/game/pc/x2-the-threat,33,PC Simulation Games,Small Spaceship,Egosoft
54,Paradox Interactive,Dark Horizon,13,2008-10-13,E10+,55,PC,http://www.metacritic.com/game/pc/dark-horizon,5,PC Simulation Games,Futuristic Jet,Paradox Interactive
79,Atari,X3: Terran Conflict,16,2009-03-31,T,73,PC,http://www.metacritic.com/game/pc/x3-terran-conflict,206,PC Simulation Games,Small Spaceship,Egosoft
81,SaintXi,Light of Altair,5,2009-06-04,NA,66,PC,http://www.metacritic.com/game/pc/light-of-altair,27,PC Simulation Games,Simulations,SaintXi
82,Ubisoft,Dawn of Discovery: Venice,16,2010-02-26,T,78,PC,http://www.metacritic.com/game/pc/dawn-of-discovery-venice,13,PC Simulation Games,General,Related Designs
30,Ubisoft,Silent Hunter 5: Battle of the Atlantic,26,2010-03-02,T,62,PC,http://www.metacritic.com/game/pc/silent-hunter-5-battle-of-the-atlantic,92,PC Simulation Games,Submarine,Ubisoft Romania
63,Paradox Interactive,Ship Simulator Extremes,5,2010-08-27,E,49,PC,http://www.metacritic.com/game/pc/ship-simulator-extremes,21,PC Simulation Games,Ship,VSTEP
76,StarWraith,Evochron Mercenary,7,2010-09-17,NA,70,PC,http://www.metacritic.com/game/pc/evochron-mercenary,55,PC Simulation Games,Futuristic Combat Sims,StarWraith
62,Richard Hofmeier,Cart Life,8,2010-07-29,NA,79,PC,http://www.metacritic.com/game/pc/cart-life,18,PC Simulation Games,Simulations,Richard Hofmeier
42,Enteractive Distribution Co.,Rulers of Nations: Geopolitical Simulator 2,4,2010-09-30,NA,63,PC,http://www.metacritic.com/game/pc/rulers-of-nations-geopolitical-simulator-2,5,PC Simulation Games,General,Eversim
77,Paradox Interactive,Cities in Motion,20,2011-02-22,E,70,PC,http://www.metacritic.com/game/pc/cities-in-motion,90,PC Simulation Games,General,Colossal Order
NA,Activision Value,Golf Resort Tycoon II,5,2002-02-28,E,56,PC,http://www.metacritic.com/game/pc/golf-resort-tycoon-ii,NA,PC Strategy Games,Other Strategy Games,Cat Daddy Games
NA,JoWooD Entertainment AG,Mayday,5,2000-12-29,T,39,PC,http://www.metacritic.com/game/pc/mayday,NA,PC Strategy Games,General,Boris Games
89,Eidos Interactive,Startopia,14,2001-06-19,T,86,PC,http://www.metacritic.com/game/pc/startopia,48,PC Strategy Games,General,Mucky Foot Productions
80,Microsoft Game Studios,Zoo Tycoon (2001),18,2001-10-17,E,68,PC,http://www.metacritic.com/game/pc/zoo-tycoon-2001,53,PC Strategy Games,Tycoon,Blue Fang Games
81,Strategy First,Dino Island,7,2002-08-24,E,42,PC,http://www.metacritic.com/game/pc/dino-island,17,PC Strategy Games,Tycoon,Monte Cristo Multimedia
71,JoWooD Entertainment AG,Cultures 2: The Gates of Asgard,7,2002-08-26,T,72,PC,http://www.metacritic.com/game/pc/cultures-2-the-gates-of-asgard,8,PC Strategy Games,Historic,Funatics Development GmbH
87,EA Games,SimCity 4,36,2003-01-12,E,84,PC,http://www.metacritic.com/game/pc/simcity-4,211,PC Strategy Games,Modern,Maxis
86,"Encore Software, Inc.",Neighbors from Hell,15,2003-09-22,T,69,PC,http://www.metacritic.com/game/pc/neighbors-from-hell,35,PC Strategy Games,General,JoWooD Entertainment AG
77,"Encore Software, Inc.",Wildlife Park,8,2003-11-14,E,62,PC,http://www.metacritic.com/game/pc/wildlife-park,6,PC Strategy Games,Other Strategy Games,JoWooD Entertainment AG
86,Shrapnel Games,Coliseum,9,2004-01-06,NA,32,PC,http://www.metacritic.com/game/pc/coliseum,5,PC Strategy Games,Other Strategy Games,Stormcloud Creations
74,Global Star Software,Vegas Tycoon,13,2004-01-15,T,76,PC,http://www.metacritic.com/game/pc/vegas-tycoon,7,PC Strategy Games,Tycoon,Deep Red
60,Activision Value,Monster Garage,5,2004-01-21,E,38,PC,http://www.metacritic.com/game/pc/monster-garage,97,PC Strategy Games,General,Invictus
83,Atari,RollerCoaster Tycoon 3,39,2004-10-26,E,81,PC,http://www.metacritic.com/game/pc/rollercoaster-tycoon-3,159,PC Strategy Games,Tycoon,Frontier Developments
84,Myelin Media,Immortal Cities: Children of the Nile,28,2004-11-08,E,75,PC,http://www.metacritic.com/game/pc/immortal-cities-children-of-the-nile,25,PC Strategy Games,Historic,Tilted Mill
88,Atari,RollerCoaster Tycoon 3: Soaked!,23,2005-06-23,E,79,PC,http://www.metacritic.com/game/pc/rollercoaster-tycoon-3-soaked!,20,PC Strategy Games,Tycoon,Frontier Developments
45,Enlight Software,Marine Park Empire,10,2005-09-22,E,58,PC,http://www.metacritic.com/game/pc/marine-park-empire,4,PC Strategy Games,Tycoon,Enlight Software
85,Paradox Interactive,Europa Universalis III,25,2007-01-23,E,83,PC,http://www.metacritic.com/game/pc/europa-universalis-iii,174,PC Strategy Games,Other Strategy Games,Paradox Development Studio
86,Microsoft Game Studios,Zoo Tycoon 2: Endangered Species,15,2005-10-19,E10+,64,PC,http://www.metacritic.com/game/pc/zoo-tycoon-2-endangered-species,13,PC Strategy Games,Tycoon,Blue Fang Games
82,cdv Software,City Life: World Edition,7,2007-02-09,E,75,PC,http://www.metacritic.com/game/pc/city-life-world-edition,9,PC Strategy Games,Breeding/Constructing,Monte Cristo Multimedia
88,O3 Entertainment,"Medieval Lords: Build, Defend, Expand",17,2005-11-24,T,57,PC,http://www.metacritic.com/game/pc/medieval-lords-build-defend-expand,5,PC Strategy Games,Other Strategy Games,Monte Cristo Multimedia
78,Ubisoft,The Settlers: Rise of an Empire,19,2007-09-25,E10+,66,PC,http://www.metacritic.com/game/pc/the-settlers-rise-of-an-empire,35,PC Strategy Games,Other Strategy Games,Blue Byte
68,Activision Value,Carnival Cruise Line Tycoon 2005: Island Hopping,5,2004-06-21,T,46,PC,http://www.metacritic.com/game/pc/carnival-cruise-line-tycoon-2005-island-hopping,5,PC Strategy Games,Other Strategy Games,Artex Software
47,Enlight Software,Zoo Empire,7,2004-08-01,E,59,PC,http://www.metacritic.com/game/pc/zoo-empire,6,PC Strategy Games,Tycoon,NA
69,2K Games,CivCity: Rome,46,2006-07-24,E10+,67,PC,http://www.metacritic.com/game/pc/civcity-rome,30,PC Strategy Games,Historic,"Firaxis Games, FireFly Studios"
34,Electronic Arts,SimCity Societies: Destinations,6,2008-06-23,E10+,62,PC,http://www.metacritic.com/game/pc/simcity-societies-destinations,9,PC Strategy Games,Other Strategy Games,Tilted Mill
70,cdv Software,Glory of the Roman Empire,35,2006-07-03,E10+,66,PC,http://www.metacritic.com/game/pc/glory-of-the-roman-empire,5,PC Strategy Games,Historic,Haemimont
80,Electronic Arts,Spore Creature Creator,7,2008-06-17,E,83,PC,http://www.metacritic.com/game/pc/spore-creature-creator,52,PC Strategy Games,Breeding/Constructing,EA Redwood Shores
76,Paradox Interactive,City Life 2008 Edition,14,2008-07-29,T,66,PC,http://www.metacritic.com/game/pc/city-life-2008-edition,8,PC Strategy Games,Modern,Paradox Interactive
63,Paradox Interactive,Europa Universalis: Rome,19,2008-04-15,E10+,73,PC,http://www.metacritic.com/game/pc/europa-universalis-rome,36,PC Strategy Games,Other Strategy Games,Paradox Development Studio
66,Stardock,The Political Machine 2008,19,2008-06-24,E10+,73,PC,http://www.metacritic.com/game/pc/the-political-machine-2008,5,PC Strategy Games,General,Stardock
23,City Interactive,Beauty Factory,5,2008-10-03,E,22,PC,http://www.metacritic.com/game/pc/beauty-factory,21,PC Strategy Games,Tycoon,City Interactive
76,Rudolf Kremers,Eufloria,9,2008-11-04,NA,63,PC,http://www.metacritic.com/game/pc/eufloria,85,PC Strategy Games,General,"Rudolf Kremers, Alex May"
67,Blitz Games Studios,Buccaneer: The Pursuit of Infamy,10,2008-12-05,E,68,PC,http://www.metacritic.com/game/pc/buccaneer-the-pursuit-of-infamy,14,PC Strategy Games,General,Stickmen Studios
50,EA Games,Spore,75,2008-09-07,E10+,84,PC,http://www.metacritic.com/game/pc/spore,1547,PC Strategy Games,Breeding/Constructing,Maxis
50,Tri Synergy,Big Oil: Build an Oil Empire,8,2006-07-31,E,31,PC,http://www.metacritic.com/game/pc/big-oil-build-an-oil-empire,6,PC Strategy Games,Breeding/Constructing,Tri Synergy
47,Electronic Arts,Spore Creepy & Cute Parts Pack,4,2008-11-17,E10+,53,PC,http://www.metacritic.com/game/pc/spore-creepy-cute-parts-pack,26,PC Strategy Games,Breeding/Constructing,Electronic Arts
56,Tri Synergy,Coffee Tycoon,7,2006-09-11,E,39,PC,http://www.metacritic.com/game/pc/coffee-tycoon,5,PC Strategy Games,Tycoon,Anarchy Enterprises
NA,Zee 3 Limited,Naked War,5,2006-10-10,NA,83,PC,http://www.metacritic.com/game/pc/naked-war,NA,PC Strategy Games,Other Strategy Games,The Pickford Brothers
NA,DreamCatcher Interactive,Wildlife Zoo,5,2006-10-02,E,65,PC,http://www.metacritic.com/game/pc/wildlife-zoo,NA,PC Strategy Games,Other Strategy Games,DreamCatcher Interactive
75,Vivendi Games,Caesar IV,32,2006-09-26,E10+,74,PC,http://www.metacritic.com/game/pc/caesar-iv,35,PC Strategy Games,Historic,Tilted Mill
88,Paradox Interactive,Europa Universalis: Rome - Vae Victis,7,2008-11-19,E10+,79,PC,http://www.metacritic.com/game/pc/europa-universalis-rome---vae-victis,17,PC Strategy Games,Other Strategy Games,Paradox Development Studio
54,2K Games,Sid Meier's Railroads!,31,2006-10-17,E,77,PC,http://www.metacritic.com/game/pc/sid-meiers-railroads!,105,PC Strategy Games,Tycoon,Firaxis Games
81,LucasArts,Thrillville: Off the Rails,8,2007-10-09,E10+,70,PC,http://www.metacritic.com/game/pc/thrillville-off-the-rails,10,PC Strategy Games,General,Frontier Developments
82,Microsoft Game Studios,Zoo Tycoon 2: Marine Mania,5,2006-10-17,E10+,74,PC,http://www.metacritic.com/game/pc/zoo-tycoon-2-marine-mania,6,PC Strategy Games,Tycoon,Blue Fang Games
56,Tri Synergy,Democracy,7,2007-11-06,T,62,PC,http://www.metacritic.com/game/pc/democracy,5,PC Strategy Games,Tycoon,Positech Games
54,Ubisoft,The Political Machine,21,2004-08-12,T,72,PC,http://www.metacritic.com/game/pc/the-political-machine,8,PC Strategy Games,General,Stardock
57,Atari,Chris Sawyer's Locomotion,19,2004-09-09,E,59,PC,http://www.metacritic.com/game/pc/chris-sawyers-locomotion,78,PC Strategy Games,Tycoon,Chris Sawyer
